review_id,title,hypothesis,method,references,novelty_1_to_5,feasibility_1_to_5,comment
1e8232d6e442861b,learning study s01 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_learning_07,,,
1edebc516eac5f68,science study s17 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
1ee58f0349873db2,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
1ee82329916cc107,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
1ef7dbfc5262adea,learning study s16 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_learning_07,,,
1f456711a59d68b1,learning study s13 approach 0,Combining Synthetic learning exploration scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_learning_03,,,
1f5ed85abd8f5d57,science study s14 approach 1,Combining Synthetic science paper retrieval scenario 1 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_science_01,,,
1f65b791abbbfcf3,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
1f9d5c708eba1d73,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance.,Cross-domain transfer with randomized team composition and ablations.,demo_learning_07,,,
1fb7faae21e6d965,learning study s10 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
1fca3e25f500c9c2,agents study s06 approach 1,Combining Synthetic agents planning scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_agents_07,,,
1fd39da8b5174da0,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
1fdd7e2fd243937e,learning study s13 approach 1,Combining Synthetic learning exploration scenario 7 with resource-limited collaboration changes performance. Test with matched initial states.,Cross-domain transfer with randomized team composition and ablations. Add independent runs and a no-sharing control.,demo_learning_07,,,
20170da7c39833a6,agents study s06 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
201840345f0237c2,science study s17 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
20c04b14caa97937,agents study s12 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
20c7784ef1dcbe63,agents study s09 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
20d96dedae6e180c,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
20df443cfe70ed0a,agents study s18 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_agents_03,,,
210ef4293486a139,agents study s00 approach 0,Combining Synthetic agents planning scenario 3 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_agents_03,,,
214a4ba17f53b757,science study s02 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
2194999ad4775992,science study s14 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
21bca8a6593b7eb5,science study s14 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance.,Controlled graph benchmark and matched trials.,demo_science_00,,,
21bd8e4c82542159,science study s11 approach 0,Combining Synthetic science hypothesis generation scenario 0 with resource-limited collaboration changes performance. Test with matched initial states.,Controlled graph benchmark and matched trials. Add independent runs and a no-sharing control.,demo_science_00,,,
